,CUSTOMER_CODE_FROM,CUSTOMER_CODE_TO,DISTANCE_KM,TIME_DISTANCE_MIN, 
13083,142811,136298,115.714,121.363, 
13084,142811,923132,112.284,129.976, 
13085,142811,131242,107.652,112.695, 
13086,142811,131246,121.188,126.423, 
13087,142811,139984,119.149,124.366, 
13088,142811,923634,185.679,189.607, 
13089,142811,1346,109.547,114.488, 
13090,142811,133290,97.673,102.938, 
13091,142811,142977,191.647,207.669, 
13092,142811,920241,0.567,0.66, 
13093,142811,138840,192.437,208.648, 
13094,142811,922508,191.475,207.647, 
13095,142811,142177,133.422,136.279, 
13096,142811,144550,19.473,20.647, 
13097,142811,138579,116.802,121.792, 
13098,142811,139927,134.077,136.554, 
13099,142811,920324,18.611,20.328, 
13100,142811,142811,0.0,0.0, 
13101,142811,142263,0.13,0.286, 
13102,142811,307,124.274,131.109, 
13103,142811,760,117.97,137.379, 
13104,142811,136524,122.156,127.358, 
13105,142811,136525,126.27,139.601, 
13106,142811,137380,19.638,21.076, 
13107,142811,921969,122.333,127.732, 
13108,142811,1007,19.427,20.592, 
13109,142811,920208,192.938,199.595, 
13110,142811,139814,112.653,130.35, 
13111,142811,1886,119.0,124.366, 
13112,142811,1078,117.63,123.233, 
13113,142811,141650,192.344,199.859, 
13114,142811,140975,115.913,120.89, 
13115,142811,142178,132.647,135.498, 
13116,142811,921561,114.379,116.556, 
13117,142811,143271,134.271,137.214, 
13118,142811,137667,183.683,187.341, 
13119,142811,137662,191.92,198.616, 
13120,142811,137663,134.513,137.159, 
13121,142811,136297,119.881,124.949, 
13122,142811,139709,111.695,129.382, 
13123,142811,1938,134.204,136.686, 
13124,142811,1805,119.668,124.905, 
13125,142811,992,192.405,200.046, 
13126,142811,921453,191.714,198.473, 
13127,142811,138343,191.749,198.55, 
13128,142811,139129,191.074,197.813, 
13129,142811,1173,117.634,123.002, 
13130,142263,138642,18.693,19.393, 
13131,142263,1080,117.544,123.079, 
13132,142263,138315,97.327,102.586, 
13133,142263,587,118.346,123.596, 
13134,142263,921607,118.017,123.211, 
13135,142263,135890,118.176,123.409, 
13136,142263,138089,97.969,102.157, 
13137,142263,140114,183.611,187.253, 
13138,142263,12632,193.811,211.255, 
13139,142263,920597,124.808,132.55, 
13140,142263,142817,96.892,102.036, 
13141,142263,920532,22.193,24.398, 
13142,142263,923922,18.811,19.734, 
13143,142263,352,116.459,121.187, 
13144,142263,924068,21.156,23.232, 
13145,142263,137731,94.228,96.833, 
13146,142263,920120,19.32,20.966, 
13147,142263,138643,18.895,19.888, 
13148,142263,920105,62.176,64.526, 
13149,142263,922636,88.453,90.607, 
13150,142263,142550,192.222,208.417, 
13151,142263,141004,119.538,124.476, 
13152,142263,923163,121.822,127.083, 
13153,142263,15020,97.624,102.927, 
13154,142263,15021,97.531,102.421, 
13155,142263,15026,118.873,124.883, 
13156,142263,144810,18.744,20.416, 
13157,142263,136088,96.931,102.168, 
13158,142263,136174,121.821,127.072, 
13159,142263,921615,184.182,188.089, 
13160,142263,920284,191.91,198.715, 
13161,142263,9,133.749,136.213, 
13162,142263,144284,136.973,140.668, 
13163,142263,144285,135.191,138.248, 
13164,142263,7572,116.716,121.693, 
13165,142263,586,135.932,138.424, 
13166,142263,137599,19.79,21.043, 
13167,142263,137634,96.354,100.837, 
13168,142263,138929,21.178,22.979, 
13169,142263,921090,18.789,20.559, 
13170,142263,142832,18.251,19.426, 
13171,142263,142873,17.356,17.743, 
13172,142263,139925,134.837,137.313, 
13173,142263,133537,116.727,121.44, 
13174,142263,141516,124.497,131.791, 
13175,142263,136885,118.382,123.618, 
13176,142263,10825,94.308,96.69, 
13177,142263,10564,22.624,25.025, 
13178,142263,320,189.402,196.218, 
13179,142263,143063,125.994,139.073, 
13180,142263,1619,134.902,137.478, 
13181,142263,7585,191.719,199.177, 
13182,142263,1973,134.578,137.06, 
13183,142263,742,118.322,123.662, 
13184,142263,740,118.384,123.75, 
13185,142263,7525,119.666,125.015, 
13186,142263,15202,119.218,125.4, 
13187,142263,15206,99.547,103.719, 
13188,142263,15209,123.297,129.041, 
13189,142263,15247,97.129,102.157, 
13190,142263,15249,97.51,102.652, 
13191,142263,15250,99.321,102.872, 
13192,142263,15251,98.508,104.654, 
13193,142263,15252,107.253,109.307, 
13194,142263,15253,98.14,103.807, 
13195,142263,15328,97.449,102.52, 
13196,142263,139007,96.954,102.245, 
13197,142263,1031,19.472,20.878, 
13198,142263,145260,18.755,20.449, 
13199,142263,922087,61.996,64.537, 
13200,142263,923817,125.165,130.273, 
13201,142263,1709,116.645,121.616, 
13202,142263,15189,124.282,131.208, 
13203,142263,921523,107.841,112.871, 
13204,142263,920497,123.636,129.789, 
13205,142263,920118,118.029,123.211, 
13206,142263,923033,120.103,126.709, 
13207,142263,142634,98.864,101.86, 
13208,142263,923731,117.982,123.167, 
13209,142263,360,118.662,123.915, 
13210,142263,990,95.616,98.208, 
13211,142263,140883,16.712,17.039, 
13212,142263,1487,121.886,127.237, 
13213,142263,136298,115.635,121.264, 
13214,142263,923132,112.205,129.888, 
13215,142263,131242,107.573,112.596, 
13216,142263,131246,121.109,126.324, 
13217,142263,139984,119.07,124.267, 
13218,142263,923634,185.6,189.508, 
13219,142263,1346,109.468,114.4, 
13220,142263,133290,97.594,102.839, 
13221,142263,142977,191.568,207.57, 
13222,142263,920241,0.621,0.693, 
13223,142263,138840,192.358,208.56, 
13224,142263,922508,191.396,207.559, 
13225,142263,142177,133.343,136.18, 
13226,142263,144550,19.527,20.691, 
13227,142263,138579,116.723,121.704, 
13228,142263,139927,133.998,136.466, 
13229,142263,920324,18.666,20.372, 
13230,142263,142811,0.13,0.286, 
13231,142263,142263,0.0,0.0, 
13232,142263,307,124.195,131.01, 
13233,142263,760,117.891,137.28, 
13234,142263,136524,122.077,127.259, 
13235,142263,136525,126.191,139.513, 
13236,142263,137380,19.692,21.109, 
13237,142263,921969,122.254,127.633, 
13238,142263,1007,19.481,20.636, 
13239,142263,920208,192.859,199.507, 
13240,142263,139814,112.574,130.262, 
13241,142263,1886,118.921,124.267, 
13242,142263,1078,117.551,123.145, 
13243,142263,141650,192.265,199.771, 
13244,142263,140975,115.834,120.802, 
13245,142263,142178,132.568,135.41, 
13246,142263,921561,114.3,116.457, 
13247,142263,143271,134.192,137.115, 
13248,142263,137667,183.604,187.242, 
13249,142263,137662,191.841,198.528, 
13250,142263,137663,134.434,137.06, 
13251,142263,136297,119.802,124.85, 
13252,142263,139709,111.616,129.283, 
13253,142263,1938,134.125,136.587, 
13254,142263,1805,119.589,124.806, 
13255,142263,992,192.326,199.947, 
13256,142263,921453,191.635,198.385, 
13257,142263,138343,191.67,198.462, 
13258,142263,139129,190.995,197.714, 
13259,142263,1173,117.555,122.903, 
13260,307,138642,142.891,150.293, 
13261,307,1080,31.83,36.729, 
13262,307,138315,26.918,29.326, 
13263,307,587,5.881,7.568, 
13264,307,921607,6.306,7.953, 
13265,307,135890,6.115,7.799, 
13266,307,138089,28.218,30.514, 
13267,307,140114,112.458,117.084, 
13268,307,12632,102.116,120.285, 
13269,307,920597,1.098,2.596, 
13270,307,142817,27.824,30.338, 
13271,307,920532,146.391,155.298, 
13272,307,923922,143.009,150.634, 
13273,307,352,38.057,40.656, 
13274,307,924068,145.354,154.143, 
13275,307,137731,30.271,35.222, 
13276,307,920120,143.518,151.866, 
13277,307,138643,143.093,150.799, 
13278,307,920105,105.073,109.505, 
13279,307,922636,35.737,40.414, 
13280,307,142550,100.528,117.447, 
13281,307,141004,33.127,42.889, 
13282,307,923163,2.537,4.136, 
13283,307,15020,27.473,30.129, 
13284,307,15021,26.894,29.117, 
13285,307,15026,30.989,35.673, 
13286,307,144810,142.942,151.316, 
13287,307,136088,27.863,30.47, 
13288,307,136174,2.536,4.136, 
13289,307,921615,113.029,117.92, 
13290,307,920284,100.216,107.745, 
13291,307,9,62.596,66.044, 
13292,307,144284,65.82,70.499, 
13293,307,144285,64.038,68.079, 
13294,307,7572,37.631,39.743, 
13295,307,586,64.779,68.255, 
13296,307,137599,143.988,151.943, 
13297,307,137634,28.235,31.229, 
13298,307,138929,145.376,153.89, 
13299,307,921090,142.987,151.47, 
13300,307,142832,142.449,150.337, 
13301,307,142873,141.554,148.643, 
13302,307,139925,63.684,67.144, 
13303,307,133537,38.349,40.964, 
13304,307,141516,0.302,0.77, 
13305,307,136885,6.671,8.371, 
13306,307,10825,30.119,34.848, 
13307,307,10564,146.822,155.936, 
13308,307,320,97.708,105.248, 
13309,307,143063,41.548,47.85, 
13310,307,1619,63.749,67.309, 
13311,307,7585,100.024,108.207, 
13312,307,1973,63.425,66.891, 
13313,307,742,5.985,7.766, 
13314,307,740,5.983,7.788, 
13315,307,7525,30.546,35.145, 
13316,307,15202,31.335,36.19, 
13317,307,15206,25.675,28.413, 
13318,307,15209,0.898,1.969, 
13319,307,15247,27.11,29.601, 
13320,307,15249,27.359,29.854, 
13321,307,15250,26.391,28.842, 
13322,307,15251,27.533,31.031, 
13323,307,15252,24.484,27.335, 
13324,307,15253,27.989,30.998, 
13325,307,15328,27.298,29.722, 
13326,307,139007,27.886,30.547, 
13327,307,1031,143.67,151.778, 
13328,307,145260,142.953,151.349, 
13329,307,922087,105.228,109.747, 
13330,307,923817,48.338,50.798, 
13331,307,1709,37.702,39.82, 
13332,307,15189,0.544,1.199, 
13333,307,921523,16.335,18.128, 
13334,307,920497,0.636,1.397, 
13335,307,920118,6.147,7.788, 
13336,307,923033,32.219,37.499, 
13337,307,142634,26.83,29.81, 
13338,307,923731,6.271,7.92, 
13339,307,360,6.95,8.668, 
13340,307,990,29.001,32.868, 
13341,307,140883,140.91,147.939, 
13342,307,1487,32.479,37.07, 
13343,307,136298,11.732,13.937, 
13344,307,923132,49.801,52.283, 
13345,307,131242,16.603,18.403, 
13346,307,131246,31.701,36.157, 
13347,307,139984,5.106,6.732, 
13348,307,923634,114.447,119.339, 
13349,307,1346,28.139,35.926, 
13350,307,133290,27.443,30.041, 
13351,307,142977,99.874,116.6, 
13352,307,920241,124.819,131.604, 
13353,307,138840,100.664,117.59, 
13354,307,922508,99.702,116.589, 
13355,307,142177,41.649,45.21, 
13356,307,144550,143.725,151.591, 
13357,307,138579,37.624,39.743, 
13358,307,139927,62.845,66.297, 
13359,307,920324,142.864,151.272, 
13360,307,142811,124.389,131.241, 
13361,307,142263,124.31,131.153, 
13362,307,307,0.0,0.0, 
13363,307,760,43.142,49.94, 
13364,307,136524,45.249,47.795, 
13365,307,136525,41.533,48.004, 
13366,307,137380,143.89,152.02, 
13367,307,921969,28.881,35.794, 
13368,307,1007,143.679,151.536, 
13369,307,920208,101.165,108.537, 
13370,307,139814,49.432,51.909, 
13371,307,1886,7.21,9.02, 
13372,307,1078,32.354,37.257, 
13373,307,141650,100.571,108.801, 
13374,307,140975,38.853,41.14, 
13375,307,142178,40.874,44.44, 
13376,307,921561,17.437,20.185, 
13377,307,143271,63.039,66.946, 
13378,307,137667,112.451,117.073, 
13379,307,137662,100.147,107.558, 
13380,307,137663,63.281,66.891, 
13381,307,136297,33.044,42.911, 
13382,307,139709,51.112,53.702, 
13383,307,1938,62.971,66.418, 
13384,307,1805,30.469,34.936, 
13385,307,992,100.631,108.977, 
13386,307,921453,99.941,107.415, 
13387,307,138343,99.976,107.492, 
13388,307,139129,99.3,106.744, 
13389,307,1173,37.227,39.677, 
13390,760,138642,112.805,131.406, 
13391,760,1080,30.908,39.787, 
13392,760,138315,50.954,59.917, 
13393,760,587,44.158,49.489, 
13394,760,921607,44.583,49.874, 
13395,760,135890,44.392,49.709, 
13396,760,138089,52.253,61.105, 
13397,760,140114,137.961,149.622, 
13398,760,12632,133.373,154.374, 
13399,760,920597,43.732,51.447, 
13400,760,142817,51.859,60.929, 
13401,760,920532,115.27,134.893, 
13402,760,923922,112.379,130.735, 
13403,760,352,11.18,19.217, 
13404,760,924068,114.233,133.727, 
13405,760,137731,54.307,65.802, 
13406,760,920120,113.017,132.33, 
13407,760,138643,112.393,130.79, 
13408,760,920105,68.687,85.228, 
13409,760,922636,59.773,71.005, 
13410,760,142550,131.784,151.536, 
13411,760,141004,25.942,34.199, 
13412,760,923163,40.65,45.881, 
13413,760,15020,51.508,60.72, 
13414,760,15021,50.93,59.708, 
13415,760,15026,30.067,38.731, 
13416,760,144810,112.926,131.747, 
13417,760,136088,51.898,61.05, 
13418,760,136174,40.648,45.881, 
13419,760,921615,138.532,150.447, 
13420,760,920284,131.472,141.834, 
13421,760,9,88.099,98.571, 
13422,760,144284,91.323,103.026, 
13423,760,144285,89.541,100.606, 
13424,760,7572,10.964,18.568, 
13425,760,586,90.282,100.782, 
13426,760,137599,113.139,131.857, 
13427,760,137634,52.271,61.82, 
13428,760,138929,114.255,133.474, 
13429,760,921090,112.972,131.89, 
13430,760,142832,113.014,131.648, 
13431,760,142873,113.584,132.077, 
13432,760,139925,89.187,99.671, 
13433,760,133537,11.449,19.481, 
13434,760,141516,43.422,50.688, 
13435,760,136885,44.948,50.281, 
13436,760,10825,54.155,65.439, 
13437,760,10564,115.701,135.52, 
13438,760,320,128.964,139.337, 
13439,760,143063,1.629,2.211, 
13440,760,1619,89.252,99.836, 
13441,760,7585,131.281,142.307, 
13442,760,1973,88.927,99.418, 
13443,760,742,44.262,49.687, 
13444,760,740,44.26,49.709, 
13445,760,7525,29.623,38.203, 
13446,760,15202,30.412,39.248, 
13447,760,15206,50.159,59.466, 
13448,760,15209,42.222,47.949, 
13449,760,15247,51.146,60.181, 
13450,760,15249,51.395,60.445, 
13451,760,15250,50.426,59.433, 
13452,760,15251,51.569,61.622, 
13453,760,15252,62.761,69.256, 
13454,760,15253,52.025,61.589, 
13455,760,15328,51.334,60.313, 
13456,760,139007,51.921,61.127, 
13457,760,1031,113.007,131.692, 
13458,760,145260,112.937,131.78, 
13459,760,922087,68.842,85.47, 
13460,760,923817,6.177,7.898, 
13461,760,1709,10.893,18.491, 
13462,760,15189,43.206,50.105, 
13463,760,921523,54.612,60.038, 
13464,760,920497,42.561,48.686, 
13465,760,920118,44.424,49.698, 
13466,760,923033,29.629,40.293, 
13467,760,142634,50.865,60.401, 
13468,760,923731,44.548,49.83, 
13469,760,360,45.227,50.578, 
13470,760,990,53.037,63.448, 
13471,760,140883,114.092,132.539, 
13472,760,1487,26.712,35.211, 
13473,760,136298,50.009,55.858, 
13474,760,923132,5.686,7.392, 
13475,760,131242,54.88,60.313, 
13476,760,131246,27.283,35.673, 
13477,760,139984,43.383,48.642, 
13478,760,923634,139.95,151.877, 
13479,760,1346,38.753,47.212, 
13480,760,133290,51.478,60.632, 
13481,760,142977,131.13,150.689, 
13482,760,920241,117.642,137.742, 
13483,760,138840,131.92,151.679, 
13484,760,922508,130.958,150.678, 
13485,760,142177,72.905,79.299, 
13486,760,144550,113.062,131.505, 
13487,760,138579,10.97,18.579, 
13488,760,139927,88.348,98.824, 
13489,760,920324,113.047,131.912, 
13490,760,142811,117.211,137.379, 
13491,760,142263,117.132,137.291, 
13492,760,307,43.12,49.918, 
13493,760,760,0.0,0.0, 
13494,760,136524,9.375,11.264, 
13495,760,136525,1.826,2.651, 
13496,760,137380,112.99,131.549, 
13497,760,921969,27.65,36.19, 
13498,760,1007,113.016,131.45, 
13499,760,920208,132.421,142.626, 
13500,760,139814,5.317,7.018, 
13501,760,1886,45.487,50.93, 
13502,760,1078,31.431,40.315, 
13503,760,141650,131.827,142.89, 
13504,760,140975,10.082,17.677, 
13505,760,142178,72.131,78.529, 
13506,760,921561,55.714,62.095, 
13507,760,143271,88.542,99.473, 
13508,760,137667,137.954,149.611, 
13509,760,137662,131.403,141.647, 
13510,760,137663,88.783,99.418, 
13511,760,136297,25.858,34.221, 
13512,760,139709,6.997,8.811, 
13513,760,1938,88.474,98.956, 
13514,760,1805,29.546,37.994, 
13515,760,992,131.888,143.077, 
13516,760,921453,131.197,141.504, 
13517,760,138343,131.232,141.581, 
13518,760,139129,130.557,140.844, 
13519,760,1173,11.802,19.778, 
13520,136524,138642,116.938,121.33, 
13521,136524,1080,27.58,29.095, 
13522,136524,138315,47.626,49.225, 
13523,136524,587,46.282,47.168, 
13524,136524,921607,46.708,47.553, 
13525,136524,135890,46.516,47.399, 
13526,136524,138089,48.926,50.413, 
13527,136524,140114,134.633,138.93, 
13528,136524,12632,135.497,152.064, 
13529,136524,920597,45.857,49.137, 
13530,136524,142817,48.532,50.237, 
13531,136524,920532,119.403,124.817, 
13532,136524,923922,116.512,120.67, 
13533,136524,352,7.852,8.536, 
13534,136524,924068,118.366,123.662, 
13535,136524,137731,50.979,55.121, 
13536,136524,920120,117.15,122.265, 
13537,136524,138643,116.526,120.725, 
13538,136524,920105,72.82,75.163, 
13539,136524,922636,56.445,60.313, 
13540,136524,142550,133.909,149.226, 
13541,136524,141004,22.614,23.507, 
13542,136524,923163,42.774,43.571, 
13543,136524,15020,48.181,50.028, 
13544,136524,15021,47.602,49.016, 
13545,136524,15026,26.739,28.039, 
13546,136524,144810,117.059,121.671, 
13547,136524,136088,48.571,50.369, 
13548,136524,136174,42.773,43.571, 
13549,136524,921615,135.204,139.755, 
13550,136524,920284,133.597,139.524, 
13551,136524,9,84.771,87.879, 
13552,136524,144284,87.995,92.334, 
13553,136524,144285,86.213,89.925, 
13554,136524,7572,7.636,7.876, 
13555,136524,586,86.954,90.101, 
13556,136524,137599,117.271,121.781, 
13557,136524,137634,48.943,51.128, 
13558,136524,138929,118.388,123.398, 
13559,136524,921090,117.105,121.825, 
13560,136524,142832,117.146,121.583, 
13561,136524,142873,117.717,122.001, 
13562,136524,139925,85.859,88.99, 
13563,136524,133537,8.121,8.789, 
13564,136524,141516,45.546,48.378, 
13565,136524,136885,47.072,47.971, 
13566,136524,10825,50.827,54.747, 
13567,136524,10564,119.834,125.444, 
13568,136524,320,131.089,137.027, 
13569,136524,143063,10.95,13.354, 
13570,136524,1619,85.924,89.144, 
13571,136524,7585,133.405,139.986, 
13572,136524,1973,85.6,88.737, 
13573,136524,742,46.387,47.366, 
13574,136524,740,46.385,47.399, 
13575,136524,7525,26.296,27.522, 
13576,136524,15202,27.085,28.556, 
13577,136524,15206,46.832,48.774, 
13578,136524,15209,44.346,45.628, 
13579,136524,15247,47.818,49.5, 
13580,136524,15249,48.067,49.753, 
13581,136524,15250,47.099,48.741, 
13582,136524,15251,48.241,50.93, 
13583,136524,15252,58.275,60.973, 
13584,136524,15253,48.697,50.897, 
13585,136524,15328,48.006,49.621, 
13586,136524,139007,48.594,50.446, 
13587,136524,1031,117.14,121.616, 
13588,136524,145260,117.07,121.704, 
13589,136524,922087,72.975,75.394, 
13590,136524,923817,3.198,3.377, 
13591,136524,1709,7.565,7.81, 
13592,136524,15189,45.331,47.795, 
13593,136524,921523,47.22,54.296, 
13594,136524,920497,44.685,46.376, 
13595,136524,920118,46.549,47.388, 
13596,136524,923033,26.301,29.601, 
13597,136524,142634,47.538,49.709, 
13598,136524,923731,46.672,47.52, 
13599,136524,360,47.352,48.268, 
13600,136524,990,49.709,52.767, 
13601,136524,140883,118.225,122.463, 
13602,136524,1487,23.385,24.519, 
13603,136524,136298,52.134,53.537, 
13604,136524,923132,4.662,4.862, 
13605,136524,131242,46.952,54.021, 
13606,136524,131246,23.955,24.981, 
13607,136524,139984,45.508,46.332, 
13608,136524,923634,136.622,141.185, 
13609,136524,1346,35.425,36.52, 
13610,136524,133290,48.151,49.94, 
13611,136524,142977,133.255,148.379, 
13612,136524,920241,121.775,127.666, 
13613,136524,138840,134.044,149.369, 
13614,136524,922508,133.082,148.368, 
13615,136524,142177,75.029,76.989, 
13616,136524,144550,117.195,121.429, 
13617,136524,138579,7.643,7.887, 
13618,136524,139927,85.02,88.132, 
13619,136524,920324,117.18,121.847, 
13620,136524,142811,121.344,127.314, 
13621,136524,142263,121.265,127.215, 
13622,136524,307,45.244,47.608, 
13623,136524,760,9.375,11.264, 
13624,136524,136524,0.0,0.0, 
13625,136524,136525,11.147,13.794, 
13626,136524,137380,117.123,121.473, 
13627,136524,921969,24.322,25.498, 
13628,136524,1007,117.149,121.374, 
13629,136524,920208,134.545,140.316, 
13630,136524,139814,4.293,4.488, 
13631,136524,1886,47.612,48.62, 
13632,136524,1078,28.103,29.623, 
13633,136524,141650,133.952,140.58, 
13634,136524,140975,6.754,6.985, 
13635,136524,142178,74.255,76.219, 
13636,136524,921561,57.839,59.785, 
13637,136524,143271,85.214,88.792, 
13638,136524,137667,134.627,138.919, 
13639,136524,137662,133.528,139.337, 
13640,136524,137663,85.456,88.737, 
13641,136524,136297,22.53,23.529, 
13642,136524,139709,5.973,6.281, 
13643,136524,1938,85.147,88.264, 
13644,136524,1805,26.219,27.302, 
13645,136524,992,134.012,140.756, 
13646,136524,921453,133.322,139.194, 
13647,136524,138343,133.356,139.271, 
13648,136524,139129,132.681,138.523, 
13649,136524,1173,8.475,9.086, 
13650,136525,138642,121.053,133.573, 
13651,136525,1080,31.695,41.349, 
13652,136525,138315,51.741,61.479, 
13653,136525,587,42.549,47.553, 
13654,136525,921607,42.974,47.938, 
13655,136525,135890,42.783,47.784, 
13656,136525,138089,53.041,62.656, 
13657,136525,140114,138.748,151.173, 
13658,136525,12632,131.764,152.449, 
13659,136525,920597,42.124,49.511, 
13660,136525,142817,52.646,62.491, 
13661,136525,920532,123.517,137.071, 
13662,136525,923922,120.627,132.913, 
13663,136525,352,11.967,20.779, 
13664,136525,924068,122.48,135.905, 
13665,136525,137731,55.094,67.364, 
13666,136525,920120,121.265,134.508, 
13667,136525,138643,120.641,132.968, 
13668,136525,920105,76.935,87.406, 
13669,136525,922636,60.56,72.567, 
13670,136525,142550,130.175,149.611, 
13671,136525,141004,26.729,35.75, 
13672,136525,923163,39.041,43.956, 
13673,136525,15020,52.296,62.282, 
13674,136525,15021,51.717,61.27, 
13675,136525,15026,30.854,40.293, 
13676,136525,144810,121.174,133.914, 
13677,136525,136088,52.686,62.612, 
13678,136525,136174,39.039,43.945, 
13679,136525,921615,139.319,152.009, 
13680,136525,920284,129.864,139.909, 
13681,136525,9,88.886,100.133, 
13682,136525,144284,92.11,104.588, 
13683,136525,144285,90.328,102.168, 
13684,136525,7572,11.751,20.13, 
13685,136525,586,91.069,102.344, 
13686,136525,137599,121.386,134.035, 
13687,136525,137634,53.058,63.371, 
13688,136525,138929,122.502,135.652, 
13689,136525,921090,121.219,134.068, 
13690,136525,142832,121.261,133.826, 
13691,136525,142873,121.831,134.244, 
13692,136525,139925,89.974,101.233, 
13693,136525,133537,12.236,21.043, 
13694,136525,141516,41.813,48.752, 
13695,136525,136885,43.339,48.356, 
13696,136525,10825,54.942,67.001, 
13697,136525,10564,123.949,137.698, 
13698,136525,320,127.355,137.401, 
13699,136525,143063,0.232,0.561, 
13700,136525,1619,90.039,101.398, 
13701,136525,7585,129.672,140.371, 
13702,136525,1973,89.715,100.98, 
13703,136525,742,42.654,47.751, 
13704,136525,740,42.652,47.773, 
13705,136525,7525,30.41,39.765, 
13706,136525,15202,31.199,40.81, 
13707,136525,15206,50.946,61.017, 
13708,136525,15209,40.613,46.013, 
13709,136525,15247,51.933,61.743, 
13710,136525,15249,52.182,62.007, 
13711,136525,15250,51.214,60.995, 
13712,136525,15251,52.356,63.173, 
13713,136525,15252,61.152,67.32, 
13714,136525,15253,52.812,63.151, 
13715,136525,15328,52.121,61.875, 
13716,136525,139007,52.708,62.689, 
13717,136525,1031,121.254,133.87, 
13718,136525,145260,121.185,133.958, 
13719,136525,922087,77.09,87.648, 
13720,136525,923817,7.949,10.428, 
13721,136525,1709,11.68,20.053, 
13722,136525,15189,41.598,48.18, 
13723,136525,921523,53.003,58.113, 
13724,136525,920497,40.952,46.761, 
13725,136525,920118,42.815,47.762, 
13726,136525,923033,30.416,41.855, 
13727,136525,142634,51.652,61.963, 
13728,136525,923731,42.939,47.894, 
13729,136525,360,43.619,48.642, 
13730,136525,990,53.824,65.01, 
13731,136525,140883,122.34,134.717, 
13732,136525,1487,27.499,36.773, 
13733,136525,136298,48.401,53.922, 
13734,136525,923132,7.459,9.922, 
13735,136525,131242,53.271,58.377, 
13736,136525,131246,28.07,37.235, 
13737,136525,139984,41.775,46.706, 
13738,136525,923634,140.737,153.428, 
13739,136525,1346,39.54,48.763, 
13740,136525,133290,52.266,62.183, 
13741,136525,142977,129.521,148.764, 
13742,136525,920241,125.889,139.92, 
13743,136525,138840,130.311,149.743, 
13744,136525,922508,129.349,148.753, 
13745,136525,142177,71.296,77.374, 
13746,136525,144550,121.309,133.683, 
13747,136525,138579,11.757,20.13, 
13748,136525,139927,89.135,100.386, 
13749,136525,920324,121.294,134.09, 
13750,136525,142811,125.459,139.557, 
13751,136525,142263,125.38,139.469, 
13752,136525,307,41.511,47.982, 
13753,136525,760,1.826,2.651, 
13754,136525,136524,11.147,13.794, 
13755,136525,136525,0.0,0.0, 
13756,136525,137380,121.237,133.727, 
13757,136525,921969,28.437,37.752, 
13758,136525,1007,121.264,133.628, 
13759,136525,920208,130.812,140.69, 
13760,136525,139814,7.089,9.548, 
13761,136525,1886,43.878,49.005, 
13762,136525,1078,32.218,41.877, 
13763,136525,141650,130.218,140.965, 
13764,136525,140975,10.869,19.228, 
13765,136525,142178,70.522,76.604, 
13766,136525,921561,54.106,60.17, 
13767,136525,143271,89.329,101.035, 
13768,136525,137667,138.741,151.162, 
13769,136525,137662,129.795,139.711, 
13770,136525,137663,89.571,100.98, 
13771,136525,136297,26.645,35.772, 
13772,136525,139709,8.769,11.341, 
13773,136525,1938,89.261,100.507, 
13774,136525,1805,30.333,39.556, 
13775,136525,992,130.279,141.141, 
13776,136525,921453,129.588,139.579, 
13777,136525,138343,129.623,139.656, 
13778,136525,139129,128.948,138.908, 
13779,136525,1173,9.77,21.197, 
13780,137380,138642,1.438,2.024, 
13781,137380,1080,126.005,130.064, 
13782,137380,138315,116.766,123.552, 
13783,137380,587,137.785,144.551, 
13784,137380,921607,137.455,144.166, 
13785,137380,135890,137.614,144.375, 
13786,137380,138089,117.407,123.123, 
13787,137380,140114,203.049,208.219, 
13788,137380,12632,213.249,232.221, 
13789,137380,920597,144.246,153.505, 
13790,137380,142817,116.33,123.002, 
13791,137380,920532,2.28,3.344, 
13792,137380,923922,1.012,1.364, 
13793,137380,352,112.29,115.412, 
13794,137380,924068,1.243,2.189, 
13795,137380,137731,113.667,117.788, 
13796,137380,920120,1.65,2.959, 
13797,137380,138643,1.026,1.419, 
13798,137380,920105,44.33,46.442, 
13799,137380,922636,107.891,111.573, 
13800,137380,142550,211.66,229.372, 
13801,137380,141004,115.37,118.712, 
13802,137380,923163,141.26,148.049, 
13803,137380,15020,117.062,123.893, 
13804,137380,15021,116.969,123.387, 
13805,137380,15026,125.164,128.997, 
13806,137380,144810,1.022,1.606, 
13807,137380,136088,116.369,123.134, 
13808,137380,136174,141.259,148.038, 
13809,137380,921615,203.621,209.044, 
13810,137380,920284,211.349,219.681, 
13811,137380,9,153.187,157.168, 
13812,137380,144284,156.412,161.634, 
13813,137380,144285,154.63,159.214, 
13814,137380,7572,112.548,115.929, 
13815,137380,586,155.371,159.39, 
13816,137380,137599,0.569,0.924, 
13817,137380,137634,115.792,121.792, 
13818,137380,138929,1.265,1.925, 
13819,137380,921090,0.976,1.452, 
13820,137380,142832,1.299,1.782, 
13821,137380,142873,2.195,3.465, 
13822,137380,139925,154.275,158.279, 
13823,137380,133537,112.559,115.676, 
13824,137380,141516,143.935,152.746, 
13825,137380,136885,137.82,144.584, 
13826,137380,10825,113.746,117.656, 
13827,137380,10564,2.711,3.971, 
13828,137380,320,208.84,217.173, 
13829,137380,143063,121.826,133.298, 
13830,137380,1619,154.341,158.433, 
13831,137380,7585,211.157,220.143, 
13832,137380,1973,154.016,158.026, 
13833,137380,742,137.76,144.617, 
